location_id,date,observed,modeled,mean,upper,lower,location_name
540,2021-01-16,0,1,-43.8632043943398,-1.42819503580103,-52.9769733333438,Kentucky
540,2021-01-17,0,1,-44.046362560519,-1.40900919139724,-52.9769733333438,Kentucky
540,2021-01-18,0,1,-44.3780423198273,-1.38995606179401,-52.9769733333438,Kentucky
540,2021-01-19,0,1,-44.5987215632795,-1.37103544497924,-52.9769733333438,Kentucky
540,2021-01-20,0,1,-44.9249301377112,-1.35224712500758,-52.9769733333438,Kentucky
540,2021-01-21,0,1,-45.3459782801668,-1.33359087224746,-52.9769733333438,Kentucky
540,2021-01-22,0,1,-45.7110459797305,-1.31506644362799,-52.9769733333438,Kentucky
540,2021-01-23,0,1,-45.9663527505649,-1.2966735828861,-52.9769733333438,Kentucky
540,2021-01-24,0,1,-46.384173680082,-1.27841202081324,-52.9769733333438,Kentucky
540,2021-01-25,0,1,-46.7354921181792,-1.26028147550208,-52.9769733333438,Kentucky
540,2021-01-26,0,1,-46.8768807151645,-1.24228165259287,-52.9769733333438,Kentucky
540,2021-01-27,0,1,-47.0621742839371,-1.22441224551888,-52.9769733333438,Kentucky
540,2021-01-28,0,1,-47.2400248942328,-1.20667293575223,-52.9769733333438,Kentucky
540,2021-01-29,0,1,-47.3650529849879,-1.18906339304794,-52.9769733333438,Kentucky
540,2021-01-30,0,1,-47.4795645405525,-1.17158327568826,-52.9769733333438,Kentucky
540,2021-01-31,0,1,-47.6330129656092,-1.15423223072549,-52.9769733333438,Kentucky
540,2021-02-01,0,1,-47.6259069053652,-1.1370098942242,-52.9769733333438,Kentucky
540,2021-02-02,0,1,-47.8709486466695,-1.11991589150232,-52.9769733333438,Kentucky
540,2021-02-03,0,1,-47.9530662626998,-1.10294983737121,-52.9769733333438,Kentucky
540,2021-02-04,0,1,-47.8249533000356,-1.08611133637461,-52.9769733333438,Kentucky
540,2021-02-05,0,1,-48.0452456307935,-1.0693999830261,-52.9769733333438,Kentucky
540,2021-02-06,0,1,-48.001379181238,-1.0528153620456,-52.9769733333438,Kentucky
540,2021-02-07,0,1,-48.018574601743,-1.03635704859412,-52.9769733333438,Kentucky
540,2021-02-08,0,1,-47.9636413418172,-1.02002460850745,-52.9769733333438,Kentucky
540,2021-02-09,0,1,-47.9516346294298,-1.00381759852773,-52.9769733333438,Kentucky
540,2021-02-10,0,1,-47.8806748141929,-0.987735566534131,-52.9769733333438,Kentucky
540,2021-02-11,0,1,-47.8557646274183,-0.971778051771335,-52.9769733333438,Kentucky
540,2021-02-12,0,1,-47.8776379940622,-0.955944585076478,-52.9769733333438,Kentucky
540,2021-02-13,0,1,-47.8419726381736,-0.940234689104442,-52.9769733333438,Kentucky
540,2021-02-14,0,1,-47.9045453369743,-0.924647878551145,-52.9769733333438,Kentucky
540,2021-02-15,0,1,-47.7033732539422,-0.90918366037489,-52.9769733333438,Kentucky
540,2021-02-16,0,1,-47.6028237491633,-0.89384153401611,-52.9769733333438,Kentucky
540,2021-02-17,0,1,-47.3912139763896,-0.878620991614696,-52.9769733333438,Kentucky
540,2021-02-18,0,1,-47.278968849477,-0.863521518225734,-52.9769733333438,Kentucky
540,2021-02-19,0,1,-47.1118521988813,-0.848542592032798,-52.9769733333438,Kentucky
540,2021-02-20,0,1,-47.0963698891097,-0.833683684559308,-52.9769733333438,Kentucky
540,2021-02-21,0,1,-46.9193867423674,-0.818944260877877,-52.9769733333438,Kentucky
540,2021-02-22,0,1,-46.7396877829936,-0.804323779817135,-52.9769733333438,Kentucky
540,2021-02-23,0,1,-46.7141913484489,-35.8727787454342,-52.9769733333438,Kentucky
540,2021-02-24,0,1,-46.5288147197216,-36.1724996687093,-52.9769733333438,Kentucky
540,2021-02-25,0,1,-46.3394144879064,-36.1796091329389,-52.9769733333438,Kentucky
540,2021-02-26,0,1,-46.1975604980228,-36.1867527007078,-52.9769733333438,Kentucky
540,2021-02-27,0,1,-46.1056944840696,-36.4666737394527,-52.9769733333438,Kentucky
540,2021-02-28,0,1,-45.8514448655319,-36.1796091329389,-52.9769733333438,Kentucky
541,2020-01-01,1,0,-14.1202782670359,-14.1202782670359,-14.1202782670359,Louisiana
541,2020-01-02,1,0,-12.4125643040072,-12.4125643040072,-12.4125643040072,Louisiana
541,2020-01-03,1,0,-10.6397924509868,-10.6397924509868,-10.6397924509868,Louisiana
541,2020-01-04,1,0,-8.82770682122015,-8.82770682122015,-8.82770682122015,Louisiana
541,2020-01-05,1,0,-7.01883608027679,-7.01883608027679,-7.01883608027679,Louisiana
541,2020-01-06,1,0,-5.27024707486121,-5.27024707486121,-5.27024707486121,Louisiana
541,2020-01-07,1,0,-3.63690313330996,-3.63690313330996,-3.63690313330996,Louisiana
541,2020-01-08,1,0,-2.15476280161818,-2.15476280161818,-2.15476280161818,Louisiana
541,2020-01-09,1,0,-0.837132505141305,-0.837132505141305,-0.837132505141305,Louisiana
541,2020-01-10,1,0,0.316500068475364,0.316500068475364,0.316500068475364,Louisiana
541,2020-01-11,1,0,1.31418540661056,1.31418540661056,1.31418540661056,Louisiana
541,2020-01-12,1,0,2.16792583536175,2.16792583536175,2.16792583536175,Louisiana
541,2020-01-13,1,0,2.88885084797448,2.88885084797448,2.88885084797448,Louisiana
541,2020-01-14,1,0,3.48597329709413,3.48597329709413,3.48597329709413,Louisiana
