date,location_id,location_name,mean
2020-06-30,525,Arizona,0.703517290226611
2020-07-01,525,Arizona,0.68947220252282
2020-07-02,525,Arizona,0.67373414000954
2020-07-03,525,Arizona,0.65648162073107
2020-07-04,525,Arizona,0.638536967291767
2020-07-05,525,Arizona,0.620125130775298
2020-07-06,525,Arizona,0.601696749940165
2020-07-07,525,Arizona,0.583618151737255
2020-07-08,525,Arizona,0.566048195773795
2020-07-09,525,Arizona,0.549529503910776
2020-07-10,525,Arizona,0.533959168850783
2020-07-11,525,Arizona,0.519932709172225
2020-07-12,525,Arizona,0.50726544428567
2020-07-13,525,Arizona,0.496472796187755
2020-07-14,525,Arizona,0.487266481418086
2020-07-15,525,Arizona,0.479777801545116
2020-07-16,525,Arizona,0.473898824644752
2020-07-17,525,Arizona,0.469724431089174
2020-07-18,525,Arizona,0.467400412365717
2020-07-19,525,Arizona,0.466222494358955
2020-07-20,525,Arizona,0.466501982772719
2020-07-21,525,Arizona,0.467912489630499
